DATE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HOURLYDewPointTempF,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection
2/23/2018 16:56,FEW:02 19 OVC:08 28,10,38,36,33,83,3,150
2/23/2018 17:56,BKN:07 17 OVC:08 23,6,37,36,34,89,7,180
2/23/2018 18:19,OVC:08 14,8,36,35,34,93,6,180
2/23/2018 18:44,BKN:07 8 OVC:08 14,8,36,35,34,93,6,150
2/23/2018 18:56,OVC:08 8,10,36,35,34,93,6,170
2/23/2018 19:15,FEW:02 8 OVC:08 14,10,36,35,33,89,8,190
2/23/2018 19:56,OVC:08 11,10,35,34,33,93,5,190
2/23/2018 20:25,SCT:04 8 OVC:08 12,4,35,35,34,96,5,230
2/23/2018 20:45,BKN:07 6 OVC:08 12,2.5,35,35,34,96,5,220
2/23/2018 20:56,OVC:08 6,2.5,35,35,34,96,6,200
2/23/2018 21:03,BKN:07 6 OVC:08 12,4,35,35,34,96,5,220
2/23/2018 21:56,OVC:08 6,3,35,35,34,96,5,240
2/23/2018 22:53,SCT:04 7 BKN:07 16 OVC:08 45,10,36,35,34,93,6,220
2/23/2018 22:56,SCT:04 7 BKN:07 15 OVC:08 45,10,36,35,34,93,9,220
2/23/2018 23:10,FEW:02 7 SCT:04 15 OVC:08 45,10,36,35,34,93,7,220
2/23/2018 23:23,BKN:07 9 OVC:08 45,10,36,35,34,93,6,210
2/23/2018 23:56,BKN:07 9 OVC:08 12,10,36,35,34,93,9,200
2/23/2018 23:59,,,,,,,,
2/24/2018 0:23,SCT:04 7 BKN:07 12 OVC:08 26,10,36,36,35,97,6,220
2/24/2018 0:56,FEW:02 8 BKN:07 12 OVC:08 25,10,37,37,36,96,8,230
2/24/2018 1:03,FEW:02 12 OVC:08 23,10,38,37,36,93,8,230
2/24/2018 1:56,FEW:02 19 SCT:04 29,10,38,38,37,97,7,230
2/24/2018 2:56,CLR:00,10,39,38,37,93,5,240
2/24/2018 3:56,CLR:00,10,39,38,37,93,5,230
2/24/2018 4:56,CLR:00,10,39,38,37,93,5,230
2/24/2018 5:56,CLR:00,10,39,39,38,96,3,250
2/24/2018 6:56,CLR:00,10,39,38,37,93,6,240
2/24/2018 7:56,SCT:04 120,10,44,42,39,83,8,260
2/24/2018 8:56,CLR:00,10,48,44,40,74,13,290
2/24/2018 9:56,CLR:00,10,50,44,38,63,17,300
2/24/2018 10:56,FEW:02 36,10,53,46,37,55,11,280
2/24/2018 11:56,CLR:00,10,53,45,36,52,11,260
2/24/2018 12:56,SCT:04 30 BKN:07 120,10,52,44,34,50,13,300
2/24/2018 13:56,BKN:07 95 OVC:08 110,10,52,44,34,50,8,330
2/24/2018 14:56,OVC:08 100,10,52,44,33,49,8,300
2/24/2018 15:56,OVC:08 100,10,51,43,32,48,7,310
2/24/2018 16:56,BKN:07 120,10,49,42,32,52,3,310
2/24/2018 17:56,BKN:07 120,10,47,41,34,61,3,360
2/24/2018 18:56,SCT:04 120,10,46,39,30,54,9,10
2/24/2018 19:56,BKN:07 120,10,43,37,29,58,7,350
2/24/2018 20:56,CLR:00,10,42,37,29,60,3,320
2/24/2018 21:56,CLR:00,10,36,33,28,73,0,0
2/24/2018 22:56,CLR:00,10,35,32,28,76,0,0
2/24/2018 23:56,CLR:00,10,32,31,28,85,0,0
2/24/2018 23:59,,,,,,,,
2/25/2018 0:56,CLR:00,10,32,30,27,82,0,0
2/25/2018 1:56,CLR:00,10,34,31,27,75,3,50
2/25/2018 2:56,OVC:08 120,10,35,32,28,76,3,30
2/25/2018 3:56,FEW:02 23 FEW:02 43 SCT:04 85,10,34,32,28,79,3,40
2/25/2018 4:16,BKN:07 24 BKN:07 43 BKN:07 90,10,35,33,29,78,5,50
2/25/2018 4:40,SCT:04 24 OVC:08 70,10,37,34,29,73,9,70
2/25/2018 4:56,OVC:08 70,10,37,34,29,73,9,70
2/25/2018 5:14,BKN:07 24 OVC:08 70,10,37,34,28,70,10,70
2/25/2018 5:56,OVC:08 25,10,37,34,29,73,10,80
2/25/2018 6:56,OVC:08 28,10,35,33,31,85,8,60
2/25/2018 7:56,OVC:08 24,9,35,34,32,89,5,70
2/25/2018 8:56,BKN:07 17 OVC:08 24,6,36,35,34,93,7,90
2/25/2018 9:17,BKN:07 12 OVC:08 25,6,37,36,35,93,13,90
2/25/2018 9:56,BKN:07 12 OVC:08 25,5,38,37,35,89,13,100
2/25/2018 10:56,OVC:08 10,6,38,37,36,93,15,110
2/25/2018 11:52,OVC:08 9,5,39,38,36,87,11,110
2/25/2018 11:56,OVC:08 9,5,39,38,36,89,13,110
2/25/2018 12:56,OVC:08 9,5,38,37,36,93,16,100
2/25/2018 13:56,OVC:08 9,5,38,37,36,93,13,100
2/25/2018 14:56,OVC:08 8,5,39,38,37,93,13,90
2/25/2018 15:45,OVC:08 7,1.75,39,39,38,96,8,50
2/25/2018 15:56,OVC:08 7,1,39,39,38,96,8,70
2/25/2018 16:26,OVC:08 7,2,40,39,38,93,8,60
2/25/2018 16:47,OVC:08 5,1.5,40,40,39,97,6,50
2/25/2018 16:56,OVC:08 5,1.5,40,40,39,97,7,40
2/25/2018 17:03,OVC:08 6,4,40,40,39,97,8,40
2/25/2018 17:10,OVC:08 5,1.5,40,40,39,97,9,70
2/25/2018 17:45,OVC:08 6,2,40,39,38,93,8,50
2/25/2018 17:56,OVC:08 6,2,40,39,38,93,9,50
2/25/2018 18:03,OVC:08 5,10,40,40,39,97,8,40
2/25/2018 18:40,OVC:08 5,2,40,40,39,97,6,30
2/25/2018 18:56,OVC:08 5,2,40,40,39,97,8,60
2/25/2018 19:00,OVC:08 4,3,40,40,39,97,8,50
2/25/2018 19:07,OVC:08 4,2,40,40,39,97,6,30
2/25/2018 19:56,OVC:08 4,2,40,40,39,97,6,360
2/25/2018 20:56,OVC:08 4,2,40,40,39,97,7,330
2/25/2018 21:03,OVC:08 4,1.5,40,40,39,97,6,340
2/25/2018 21:56,OVC:08 4,1.5,39,39,38,96,7,340
2/25/2018 22:56,OVC:08 3,1,38,38,37,97,5,340
2/25/2018 23:03,OVC:08 3,2.5,38,38,38,100,3,320
2/25/2018 23:16,OVC:08 3,3,38,38,37,97,3,330
2/25/2018 23:42,OVC:08 3,2.5,38,38,37,97,5,340
2/25/2018 23:56,OVC:08 3,2.5,38,38,37,97,6,330
2/25/2018 23:59,,,,,,,,
2/26/2018 0:08,OVC:08 3,3,38,38,37,97,6,330
2/26/2018 0:47,OVC:08 2,2,38,38,37,97,6,320
2/26/2018 0:56,OVC:08 2,2,38,38,37,97,6,320
2/26/2018 1:04,OVC:08 2,1.75,37,37,37,100,6,320
2/26/2018 1:56,OVC:08 2,1.25,37,37,37,100,7,320
2/26/2018 2:49,OVC:08 3,2.5,37,37,36,96,6,300
2/26/2018 2:54,OVC:08 3,3,37,37,36,93,6,300
2/26/2018 2:56,OVC:08 3,3,37,37,36,96,5,300
2/26/2018 3:56,OVC:08 3,10,36,36,36,100,5,240
2/26/2018 4:56,OVC:08 2,8,36,36,36,100,6,280
2/26/2018 5:49,OVC:08 2,1.75,35,35,35,100,0,0
2/26/2018 5:56,OVC:08 2,0.75,35,35,35,100,5,280
2/26/2018 6:40,VV:09 2,0.25,35,35,34,96,5,240
2/26/2018 6:47,VV:09 2,0.25,35,35,34,96,5,250
2/26/2018 6:56,VV:09 2,0.25,35,35,35,100,3,250
2/26/2018 7:11,VV:09 2,0.25,35,35,35,100,6,260
2/26/2018 7:18,OVC:08 2,0.5,35,35,34,96,3,270
2/26/2018 7:37,VV:09 2,0.25,35,35,35,100,3,300
2/26/2018 7:51,VV:09 2,0.25,36,36,36,100,3,280
2/26/2018 7:54,VV:09 2,0.5,36,36,36,100,3,290
2/26/2018 7:56,VV:09 2,0.5,36,36,36,100,5,290
2/26/2018 8:03,BKN:07 2,9.00s,37,37,36,96,5,310
2/26/2018 8:11,SCT:04 2,,37,37,36,96,5,280
2/26/2018 8:56,SCT:04 80 BKN:07 100 BKN:07 200,10,41,39,37,86,6,260
2/26/2018 9:56,SCT:04 90 BKN:07 200,10,44,40,35,71,10,290
2/26/2018 10:56,SCT:04 90 BKN:07 200,10,45,40,33,63,10,300
2/26/2018 11:56,BKN:07 200,10,46,39,30,54,9,290
2/26/2018 12:56,CLR:00,10,47,40,30,52,9,250
2/26/2018 13:56,BKN:07 150,10,48,39,27,44,10,270
2/26/2018 14:56,BKN:07 150,10,50,40,25,38,13,290
2/26/2018 15:56,BKN:07 150,10,50,39,23,35,10,270
2/26/2018 16:56,FEW:02 45 SCT:04 200,10,49,39,23,36,7,270
2/26/2018 17:56,SCT:04 200,10,47,36,18,31,10,280
2/26/2018 18:56,CLR:00,10,44,35,19,37,8,260
2/26/2018 19:56,CLR:00,10,43,34,19,38,3,260
2/26/2018 20:56,CLR:00,10,42,34,19,40,10,270
2/26/2018 21:56,CLR:00,10,40,33,19,43,6,280
2/26/2018 22:56,CLR:00,10,38,31,19,46,7,290
2/26/2018 23:56,CLR:00,10,36,30,20,52,6,290
2/26/2018 23:59,,,,,,,,
2/27/2018 0:56,CLR:00,10,32,28,20,61,6,280
2/27/2018 1:56,CLR:00,10,28,26,21,75,6,260
2/27/2018 2:56,CLR:00,10,30,27,21,69,5,240
2/27/2018 3:56,CLR:00,10,27,25,20,75,6,250
2/27/2018 4:56,CLR:00,10,25,24,21,85,3,270
2/27/2018 5:56,CLR:00,10,27,25,22,81,5,250
2/27/2018 6:56,CLR:00,10,27,25,20,75,5,250
2/27/2018 7:56,CLR:00,10,34,30,24,67,3,240
2/27/2018 8:56,CLR:00,10,40,34,23,51,7,280
2/27/2018 9:56,CLR:00,10,44,35,19,37,9,330
2/27/2018 10:56,CLR:00,10,46,36,19,34,8,300
2/27/2018 11:56,CLR:00,10,49,38,19,31,10,230
2/27/2018 12:56,CLR:00,10,50,38,17,27,8,VRB
2/27/2018 13:56,FEW:02 200,10,52,39,17,25,9,290
2/27/2018 14:56,SCT:04 200,10,52,39,17,25,11,280
2/27/2018 15:56,FEW:02 200,10,52,39,17,25,11,250
2/27/2018 16:56,FEW:02 200,10,51,38,17,26,7,230
2/27/2018 17:56,FEW:02 200,10,47,36,16,29,6,230
2/27/2018 18:56,CLR:00,10,44,35,18,35,6,210
2/27/2018 19:56,CLR:00,10,41,33,19,41,6,210
2/27/2018 20:56,CLR:00,10,42,33,18,38,6,220
2/27/2018 21:56,CLR:00,10,41,33,19,41,5,230
2/27/2018 22:56,CLR:00,10,41,34,21,45,7,230
2/27/2018 23:56,CLR:00,10,40,33,22,49,8,220
2/27/2018 23:59,,,,,,,,
2/28/2018 0:56,CLR:00,10,39,33,24,55,8,210
2/28/2018 1:56,CLR:00,10,40,34,25,55,10,220
2/28/2018 2:56,CLR:00,10,39,34,25,57,8,220
2/28/2018 3:56,CLR:00,10,39,34,25,57,6,230
2/28/2018 4:56,CLR:00,10,39,34,25,57,8,230
2/28/2018 5:56,CLR:00,10,39,34,25,57,6,230
2/28/2018 6:56,CLR:00,10,39,34,25,57,7,230
2/28/2018 7:56,CLR:00,10,43,36,25,49,7,230
2/28/2018 8:56,CLR:00,10,48,39,25,41,7,230
2/28/2018 9:56,CLR:00,10,54,42,25,33,8,210
2/28/2018 10:56,CLR:00,10,58,43,23,26,9,220
2/28/2018 11:56,SCT:04 250,10,60,44,21,22,10,180
2/28/2018 12:56,CLR:00,10,61,44,21,21,9,190
2/28/2018 13:56,SCT:04 110,10,59,44,24,26,14,190
2/28/2018 14:56,FEW:02 110,10,58,44,25,28,13,230
2/28/2018 15:56,BKN:07 110,10,59,45,27,29,13,200
2/28/2018 16:56,OVC:08 110,10,56,44,27,33,8,200
2/28/2018 17:56,SCT:04 110 BKN:07 200,10,54,43,29,38,13,200
2/28/2018 18:56,CLR:00,10,51,42,30,44,10,210
2/28/2018 19:56,BKN:07 110,10,49,41,31,50,8,200
2/28/2018 20:56,BKN:07 80 OVC:08 100,10,50,42,31,48,8,210
2/28/2018 21:56,BKN:07 65 OVC:08 85,10,48,42,34,58,6,230
2/28/2018 22:56,OVC:08 75,10,48,41,33,56,7,210
2/28/2018 23:56,OVC:08 90,10,48,41,33,56,6,210
2/28/2018 23:59,,,,,,,,
3/1/2018 0:56,OVC:08 80,10,48,42,34,58,6,210
3/1/2018 1:56,FEW:02 90 OVC:08 110,10,46,41,34,63,5,220
3/1/2018 2:56,BKN:07 110,10,44,40,34,68,6,210
3/1/2018 3:56,CLR:00,10,41,37,32,70,0,0
3/1/2018 4:56,CLR:00,10,36,34,32,86,0,0
3/1/2018 5:56,CLR:00,10,34,33,32,92,0,0
3/1/2018 6:56,CLR:00,10,35,34,32,89,0,0
3/1/2018 7:56,SCT:04 250,10,44,40,35,71,5,240
3/1/2018 8:56,CLR:00,10,54,46,37,53,3,300
3/1/2018 9:56,CLR:00,10,58,48,38,48,8,320
3/1/2018 10:56,CLR:00,10,60,49,37,42,8,VRB
3/1/2018 11:56,CLR:00,10,61,49,35,38,0,0
3/1/2018 12:56,FEW:02 60,10,60,48,34,38,6,320
3/1/2018 13:56,FEW:02 60 BKN:07 200,10,59,48,35,41,11,90
3/1/2018 14:16,FEW:02 60 BKN:07 200,10,54,46,37,53,9,110
3/1/2018 14:56,BKN:07 200,10,55,47,38,53,10,100
3/1/2018 15:56,CLR:00,10,53,46,37,55,11,80
3/1/2018 16:56,CLR:00,10,50,44,36,59,9,60
3/1/2018 17:56,CLR:00,10,48,42,35,61,8,90
3/1/2018 18:56,OVC:08 200,10,45,41,36,71,9,100
3/1/2018 19:56,OVC:08 200,10,43,40,37,80,6,90
3/1/2018 20:56,CLR:00,10,43,40,37,80,11,60
3/1/2018 21:41,BKN:07 16,10,42,40,37,82,15,60
3/1/2018 21:56,BKN:07 18,10,42,39,36,79,15,50
3/1/2018 22:56,OVC:08 19,10,41,38,35,79,18,50
3/1/2018 23:56,OVC:08 16,10,40,38,35,83,20,40
3/1/2018 23:59,,,,,,,,
3/2/2018 0:03,OVC:08 14,10,40,37,34,79,20,50
3/2/2018 0:56,OVC:08 12,10,39,37,34,82,17,60
3/2/2018 1:48,OVC:08 9,10,38,37,35,89,16,40
3/2/2018 1:56,OVC:08 9,9,37,36,35,93,18,40
3/2/2018 2:56,OVC:08 7,9,36,36,35,97,16,50
3/2/2018 3:56,OVC:08 7,9,37,36,35,93,23,40
3/2/2018 4:56,OVC:08 8,9,36,35,34,93,24,30
3/2/2018 5:56,OVC:08 8,10,36,35,34,93,18,30
3/2/2018 6:30,OVC:08 10,8,36,35,34,93,24,30
3/2/2018 6:56,OVC:08 10,3,36,35,34,93,29,40
3/2/2018 7:17,OVC:08 7,2,36,35,33,89,26,30
3/2/2018 7:56,OVC:08 7,2.5,36,35,33,89,28,30
3/2/2018 8:54,OVC:08 10,2.5,36,35,34,93,26,30
3/2/2018 8:56,OVC:08 10,2.5,37,36,34,89,24,30
3/2/2018 9:52,OVC:08 9,2,37,37,36,93,24,30
3/2/2018 9:56,OVC:08 9,2,38,37,36,93,24,20
3/2/2018 10:03,OVC:08 11,7,39,38,36,89,24,20
3/2/2018 10:14,OVC:08 9,2,39,38,37,93,22,30
3/2/2018 10:56,OVC:08 9,2,40,39,38,93,31,30
3/2/2018 11:03,OVC:08 12,5,40,39,38,93,31,30
3/2/2018 11:33,OVC:08 9,2,41,40,38,89,29,30
3/2/2018 11:56,OVC:08 9,2,41,40,39,93,32,40
3/2/2018 12:56,OVC:08 9,2,42,41,39,89,33,40
3/2/2018 13:56,OVC:08 9,2,42,41,39,89,32,30
3/2/2018 14:54,OVC:08 9,3,43,41,39,87,31,30
3/2/2018 14:56,OVC:08 9,3,42,41,39,89,30,40
3/2/2018 15:56,OVC:08 9,3,42,41,39,89,25,20
3/2/2018 16:51,OVC:08 16,4,43,40,37,81,26,30
3/2/2018 16:56,OVC:08 16,4,43,41,38,82,21,20
3/2/2018 17:56,OVC:08 16,6,42,39,34,73,28,30
3/2/2018 18:03,FEW:02 25 FEW:02 30 OVC:08 42,10,43,39,33,68,26,20
3/2/2018 18:47,BKN:07 24 BKN:07 29 OVC:08 38,7,40,37,32,73,38,30
3/2/2018 18:56,BKN:07 22 OVC:08 29,8,40,37,33,77,26,30
3/2/2018 19:56,OVC:08 19,6,38,36,33,83,24,30
3/2/2018 20:37,OVC:08 14,6,37,35,33,86,25,20
3/2/2018 20:54,BKN:07 15 OVC:08 30,5,36,35,34,93,23,20
3/2/2018 20:56,BKN:07 15 OVC:08 24,5,36,35,33,89,23,20
3/2/2018 21:20,SCT:04 8 OVC:08 14,3,35,34,33,93,22,10
3/2/2018 21:34,OVC:08 9,2.5,34,33,32,92,21,10
3/2/2018 21:45,OVC:08 10,2.5,34,33,32,92,18,360
3/2/2018 21:56,OVC:08 10,2.5,34,33,32,92,20,10
3/2/2018 22:02,OVC:08 8,1.75,34,33,32,92,18,360
3/2/2018 22:15,OVC:08 8,2.5,34,33,32,92,17,10
3/2/2018 22:18,SCT:04 8 OVC:08 11,3,34,33,32,92,17,360
3/2/2018 22:44,OVC:08 19,8,36,34,32,86,17,360
3/2/2018 22:56,BKN:07 28 OVC:08 48,10,37,35,31,79,14,360
3/2/2018 23:07,OVC:08 46,10,37,34,30,76,11,360
3/2/2018 23:56,OVC:08 60,10,39,33,24,55,16,360
3/2/2018 23:59,,,,,,,,
3/3/2018 0:56,OVC:08 95,10,39,33,22,50,16,360
3/3/2018 1:56,OVC:08 110,10,40,33,21,47,11,10
3/3/2018 2:56,SCT:04 110,10,40,33,20,45,26,20
3/3/2018 3:56,SCT:04 38,10,38,32,22,52,22,20
3/3/2018 4:54,OVC:08 29,10,37,33,25,60,20,10
3/3/2018 4:56,OVC:08 29,10,38,33,25,60,20,360
3/3/2018 5:18,OVC:08 31,10,38,33,26,62,21,360
3/3/2018 5:56,OVC:08 31,10,38,34,27,65,20,360
3/3/2018 6:31,OVC:08 28,10,37,34,29,73,17,360
3/3/2018 6:56,OVC:08 22,6,37,35,31,79,13,360
3/3/2018 7:56,BKN:07 27,10,40,36,30,68,14,350
3/3/2018 8:20,OVC:08 30,10,41,37,30,65,14,360
3/3/2018 8:38,OVC:08 28,10,41,37,31,67,17,10
3/3/2018 8:56,OVC:08 26,10,41,37,31,67,16,10
3/3/2018 9:45,OVC:08 30,10,42,37,31,65,21,10
3/3/2018 9:56,OVC:08 30,10,42,37,31,65,18,360
3/3/2018 10:27,BKN:07 27 OVC:08 37,10,41,37,32,70,22,30
3/3/2018 10:47,OVC:08 30,10,42,37,30,62,22,30
3/3/2018 10:56,OVC:08 30,10,42,37,30,62,18,30
3/3/2018 11:56,OVC:08 38,10,42,36,28,58,24,10
3/3/2018 12:56,OVC:08 39,10,42,36,28,58,16,40
3/3/2018 13:56,OVC:08 47,10,45,38,28,52,14,50
3/3/2018 14:56,OVC:08 50,10,44,38,28,53,21,50
3/3/2018 15:56,SCT:04 50 BKN:07 200,10,44,37,27,51,15,60
3/3/2018 16:56,BKN:07 50 BKN:07 200,10,42,36,26,53,20,50
3/3/2018 17:56,BKN:07 50,10,40,34,24,53,20,40
3/3/2018 18:56,OVC:08 50,10,40,33,22,49,14,20
3/3/2018 19:56,OVC:08 45,10,41,34,23,49,21,10
3/3/2018 20:56,OVC:08 46,10,41,34,23,49,16,10
3/3/2018 21:56,OVC:08 47,10,41,35,24,51,13,10
3/3/2018 22:56,OVC:08 42,10,41,35,24,51,13,360
3/3/2018 23:56,OVC:08 42,10,40,34,24,53,15,20
3/3/2018 23:59,,,,,,,,
3/4/2018 0:56,OVC:08 37,10,39,34,25,57,10,10
3/4/2018 1:56,OVC:08 40,10,39,33,22,50,23,30
3/4/2018 2:56,OVC:08 40,10,38,32,22,52,15,10
3/4/2018 3:56,OVC:08 40,10,38,32,23,55,13,360
3/4/2018 4:56,OVC:08 43,10,38,32,23,55,9,360
3/4/2018 5:56,OVC:08 44,10,38,33,24,57,9,360
3/4/2018 6:56,OVC:08 40,10,38,32,22,52,13,10
3/4/2018 7:56,OVC:08 41,10,39,32,21,48,14,20
3/4/2018 8:56,OVC:08 40,10,40,33,22,49,17,20
3/4/2018 9:56,OVC:08 44,10,41,34,22,47,10,350
3/4/2018 10:56,OVC:08 47,10,42,35,23,47,10,340
3/4/2018 11:56,OVC:08 48,10,43,35,22,43,11,330
3/4/2018 12:56,OVC:08 50,10,43,35,22,43,9,10
3/4/2018 13:56,OVC:08 50,10,42,35,25,51,6,70
3/4/2018 14:56,OVC:08 55,10,42,35,25,51,5,70
3/4/2018 15:56,OVC:08 45,10,40,35,26,58,9,40
3/4/2018 16:56,OVC:08 49,10,39,34,25,57,8,50
3/4/2018 17:56,OVC:08 47,10,38,33,25,60,7,40
3/4/2018 18:56,OVC:08 41,9,37,33,27,67,5,30
3/4/2018 19:56,OVC:08 45,9,36,33,28,73,5,360
3/4/2018 20:56,BKN:07 55 OVC:08 75,10,36,33,29,76,5,330
3/4/2018 21:56,OVC:08 75,10,35,32,28,76,8,340
3/4/2018 22:56,FEW:02 41 FEW:02 60 OVC:08 70,10,36,32,24,62,9,10
3/4/2018 23:56,OVC:08 70,10,36,31,22,57,14,360
3/4/2018 23:59,,,,,,,,
3/5/2018 0:56,FEW:02 32 BKN:07 70 OVC:08 100,10,36,32,24,62,18,20
3/5/2018 1:27,BKN:07 25 OVC:08 35,3,33,31,29,85,15,30
3/5/2018 1:40,SCT:04 12 SCT:04 18 OVC:08 23,2,33,32,30,89,8,10
3/5/2018 1:52,SCT:04 12 OVC:08 19,1.75,32,31,30,93,11,10
3/5/2018 1:56,SCT:04 12 OVC:08 19,1.75,32,31,30,92,9,360
3/5/2018 2:06,FEW:02 8 OVC:08 15,2,32,31,30,92,10,360
3/5/2018 2:35,SCT:04 13 OVC:08 25,3,32,31,30,92,10,360
3/5/2018 2:42,FEW:02 13 OVC:08 23,1.75,32,31,30,92,10,360
3/5/2018 2:56,FEW:02 12 OVC:08 19,1.5,32,31,30,92,10,350
3/5/2018 3:02,FEW:02 8 SCT:04 14 OVC:08 19,2,32,31,30,92,10,360
3/5/2018 3:26,FEW:02 8 BKN:07 13 OVC:08 19,2.5,32,31,30,92,8,350
3/5/2018 3:35,FEW:02 8 OVC:08 15,2,32,31,30,92,10,350
3/5/2018 3:56,SCT:04 10 OVC:08 17,2.5,32,31,30,92,9,350
3/5/2018 4:56,SCT:04 12 OVC:08 18,2,31,30,29,92,10,350
3/5/2018 5:03,FEW:02 8 SCT:04 12 OVC:08 18,1.75,31,30,29,92,9,350
3/5/2018 5:37,SCT:04 10 OVC:08 14,1.25,31,31,30,96,10,360
3/5/2018 5:43,SCT:04 8 OVC:08 14,2,31,31,30,96,13,360
3/5/2018 5:46,SCT:04 10 OVC:08 16,3,31,31,30,96,11,360
3/5/2018 5:54,FEW:02 7 OVC:08 13,5,32,31,28,87,11,360
3/5/2018 5:56,FEW:02 8 OVC:08 15,4,32,31,29,88,13,360
3/5/2018 6:00,FEW:02 7 OVC:08 15,4,32,31,29,88,15,360
3/5/2018 6:15,OVC:08 15,10,32,31,29,88,13,360
3/5/2018 6:56,OVC:08 16,10,33,31,28,82,11,360
3/5/2018 7:56,OVC:08 17,10,33,31,29,85,14,360
3/5/2018 8:56,OVC:08 19,10,35,33,29,78,20,20
3/5/2018 9:56,OVC:08 25,10,36,33,28,73,15,20
3/5/2018 10:56,BKN:07 28,10,38,34,28,68,16,20
3/5/2018 11:51,BKN:07 35,10,39,34,27,61,17,20
3/5/2018 11:56,BKN:07 35,10,41,36,27,57,20,20
3/5/2018 12:56,OVC:08 40,10,44,37,26,49,14,360
3/5/2018 13:56,SCT:04 40 BKN:07 240,10,45,37,23,42,16,40
3/5/2018 14:56,BKN:07 50,10,45,36,21,39,16,30
3/5/2018 15:56,SCT:04 50,10,44,35,20,38,10,10
3/5/2018 16:56,SCT:04 50,10,42,34,20,41,15,20
3/5/2018 17:56,FEW:02 50,10,39,32,19,45,10,20
3/5/2018 18:56,CLR:00,10,36,30,19,50,7,350
3/5/2018 19:56,CLR:00,10,36,30,20,52,9,10
3/5/2018 20:56,CLR:00,10,34,29,20,56,7,330
3/5/2018 21:56,CLR:00,10,33,29,20,58,8,350
3/5/2018 22:56,CLR:00,10,31,27,20,64,7,320
3/5/2018 23:56,CLR:00,10,32,28,20,61,7,340
3/5/2018 23:59,,,,,,,,
3/6/2018 0:56,CLR:00,10,31,27,20,64,7,360
3/6/2018 1:56,CLR:00,10,30,27,20,66,5,350
3/6/2018 2:56,CLR:00,10,29,26,20,69,7,360
3/6/2018 3:56,CLR:00,10,28,25,20,72,6,350
3/6/2018 4:56,CLR:00,10,28,25,19,69,6,340
3/6/2018 5:56,CLR:00,10,27,24,19,72,7,330
3/6/2018 6:56,SCT:04 33,10,28,25,18,66,6,350
3/6/2018 7:56,BKN:07 38,10,34,29,21,59,8,360
3/6/2018 8:56,OVC:08 37,10,34,29,19,54,9,10
3/6/2018 9:56,OVC:08 36,10,35,30,19,52,9,20
3/6/2018 10:56,OVC:08 34,10,35,30,20,54,9,30
3/6/2018 11:56,OVC:08 35,10,36,30,20,52,8,10
3/6/2018 12:56,OVC:08 36,10,36,30,19,50,8,40
3/6/2018 13:56,OVC:08 37,10,36,30,20,52,8,50
3/6/2018 14:56,OVC:08 38,10,37,31,19,48,3,VRB
3/6/2018 15:56,BKN:07 39,10,36,30,20,52,9,70
3/6/2018 16:56,OVC:08 38,10,35,30,20,54,5,100
3/6/2018 17:56,FEW:02 40,10,34,29,20,56,8,100
3/6/2018 18:56,BKN:07 40,10,32,28,20,61,7,80
3/6/2018 19:56,OVC:08 34,10,34,29,21,59,6,90
3/6/2018 20:56,OVC:08 35,10,34,29,21,59,7,80
3/6/2018 21:56,BKN:07 34,10,34,30,22,61,0,0
3/6/2018 22:56,OVC:08 34,10,33,30,24,70,0,0
3/6/2018 23:56,OVC:08 38,10,33,30,24,70,0,0
3/6/2018 23:59,,,,,,,,
3/7/2018 0:56,SCT:04 33 OVC:08 43,10,33,30,24,70,6,20
3/7/2018 1:56,FEW:02 25 BKN:07 34 OVC:08 44,10,33,30,24,70,6,30
3/7/2018 2:16,FEW:02 14 BKN:07 21 OVC:08 33,8,34,31,26,73,5,50
3/7/2018 2:44,BKN:07 14 OVC:08 20,8,32,31,30,92,0,0
3/7/2018 2:56,BKN:07 14 OVC:08 21,4,32,31,30,92,5,360
3/7/2018 3:07,BKN:07 14 OVC:08 21,2.00V,32,32,31,96,0,0
3/7/2018 3:14,FEW:02 9 BKN:07 19 OVC:08 26,2.5,32,32,31,96,0,0
3/7/2018 3:21,FEW:02 12 BKN:07 22 OVC:08 26,4,32,32,31,96,0,0
3/7/2018 3:30,SCT:04 9 BKN:07 24 OVC:08 28,5,32,32,31,96,0,0
3/7/2018 3:54,FEW:02 6 OVC:08 30,5,32,31,30,93,5,10
3/7/2018 3:56,FEW:02 6 OVC:08 30,6,32,32,31,96,6,10
3/7/2018 4:56,OVC:08 37,10,32,31,30,92,3,50
3/7/2018 5:56,OVC:08 40,10,33,31,29,85,7,70
3/7/2018 6:56,OVC:08 35,10,34,32,28,79,8,60
3/7/2018 7:54,BKN:07 19 OVC:08 30,10,36,33,28,75,11,60
3/7/2018 7:56,BKN:07 19 OVC:08 30,10,35,32,28,76,9,60
3/7/2018 8:16,OVC:08 8,2,35,33,29,78,16,60
3/7/2018 8:23,OVC:08 8,1,34,32,30,85,13,60
3/7/2018 8:51,OVC:08 8,2,34,32,30,87,9,50
3/7/2018 8:56,OVC:08 8,2,34,33,31,89,13,50
3/7/2018 8:59,OVC:08 18,2,34,33,31,89,11,60
3/7/2018 9:09,OVC:08 8,2,34,33,31,89,17,60
